"time_hour";"carrier";"flight";"tailnum";"origin";"dest";"hora_prevista_partida";"hora_prevista_chegada";"hora_partida";"hora_chegada"
2013-07-29 08:00:00;"UA";397;"N505UA";"JFK";"SFO";"8:29";"11:43";"8:21";"11:33"
2013-07-29 08:00:00;"UA";694;"N587UA";"EWR";"SFO";"8:40";"11:43";"9:03";"12:02"
2013-07-29 08:00:00;"B6";15;"N779JB";"JFK";"SFO";"8:53";"12:12";"9:25";"12:57"
2013-07-29 09:00:00;"UA";1281;"N12218";"EWR";"SFO";"9:34";"12:49";"9:30";"12:38"
2013-07-29 10:00:00;"UA";642;"N518UA";"JFK";"SFO";"10:00";"13:07";"9:55";"13:13"
2013-07-29 10:00:00;"DL";1765;"N723TW";"JFK";"SFO";"10:00";"13:19";"10:00";"13:30"
2013-07-29 10:00:00;"VX";187;"N525VA";"EWR";"SFO";"10:30";"13:45";"10:28";"13:44"
2013-07-29 10:00:00;"AA";179;"N335AA";"JFK";"SFO";"10:30";"13:45";"10:30";"14:02"
2013-07-29 10:00:00;"VX";23;"N631VA";"JFK";"SFO";"10:30";"13:50";"10:31";"13:54"
2013-07-29 10:00:00;"UA";1677;"N36476";"EWR";"SFO";"10:28";"13:39";"11:46";"14:52"
2013-07-29 12:00:00;"UA";580;"N557UA";"JFK";"SFO";"12:00";"15:07";"11:55";"15:12"
2013-07-29 12:00:00;"UA";1700;"N37420";"EWR";"SFO";"12:55";"16:06";"13:14";"16:32"
2013-07-29 13:00:00;"UA";1593;"N57439";"EWR";"SFO";"13:25";"16:36";"13:48";"17:35"
2013-07-29 14:00:00;"UA";1621;"N78501";"EWR";"SFO";"14:30";"17:54";"14:28";"17:53"
2013-07-29 13:00:00;"DL";1565;"N624AG";"JFK";"SFO";"13:59";"17:24";"14:48";"18:17"
2013-07-29 15:00:00;"UA";996;"N529UA";"EWR";"SFO";"15:19";"18:20";"15:23";"18:40"
2013-07-29 15:00:00;"UA";367;"N560UA";"JFK";"SFO";"15:40";"18:58";"15:43";"19:27"
2013-07-29 16:00:00;"DL";141;"N703TW";"JFK";"SFO";"16:00";"19:38";"15:58";"20:08"
2013-07-29 16:00:00;"UA";207;"N503UA";"EWR";"SFO";"16:11";"19:24";"16:40";"20:08"
2013-07-29 17:00:00;"UA";512;"N555UA";"JFK";"SFO";"17:10";"20:35";"17:10";"20:59"
2013-07-29 16:00:00;"UA";1284;"N37466";"EWR";"SFO";"16:59";"20:12";"17:30";"21:05"
2013-07-29 16:00:00;"VX";27;"N854VA";"JFK";"SFO";"16:30";"19:59";"18:28";"22:56"
2013-07-29 18:00:00;"UA";1141;"N37471";"EWR";"SFO";"18:22";"21:55";"18:46";"22:28"
2013-07-29 17:00:00;"UA";212;"N515UA";"EWR";"SFO";"17:55";"21:14";"18:55";"22:30"
2013-07-29 18:00:00;"UA";389;"N502UA";"JFK";"SFO";"18:30";"21:55";"19:04";"22:34"
2013-07-29 19:00:00;"DL";1465;"N721TW";"JFK";"SFO";"19:00";"22:40";"19:25";"23:19"
2013-07-29 17:00:00;"AA";177;"N329AA";"JFK";"SFO";"17:55";"21:20";"19:31";"23:03"
2013-07-29 17:00:00;"VX";193;"N522VA";"EWR";"SFO";"17:29";"20:55";"19:39";"23:33"
2013-07-29 19:00:00;"UA";1532;"N77296";"EWR";"SFO";"19:30";"23:04";"20:15";"23:57"
2013-07-29 20:00:00;"B6";915;"N569JB";"JFK";"SFO";"20:29";"23:59";"21:45";"1:29"
2013-07-30 06:00:00;"UA";303;"N508UA";"JFK";"SFO";"6:01";"9:15";"5:58";"9:28"
2013-07-30 05:00:00;"UA";367;"N850UA";"EWR";"SFO";"5:59";"9:02";"5:59";"9:20"
2013-07-30 07:00:00;"DL";269;"N711ZX";"JFK";"SFO";"7:00";"10:16";"6:57";"10:34"
2013-07-30 07:00:00;"VX";183;"N635VA";"EWR";"SFO";"7:30";"10:45";"7:27";"10:48"
2013-07-30 07:00:00;"UA";1668;"N37290";"EWR";"SFO";"7:43";"11:03";"7:43";"11:05"
2013-07-30 07:00:00;"AA";59;"N339AA";"JFK";"SFO";"7:55";"11:15";"7:48";"11:02"
2013-07-30 08:00:00;"UA";397;"N557UA";"JFK";"SFO";"8:29";"11:43";"8:27";"11:42"
2013-07-30 08:00:00;"B6";15;"N746JB";"JFK";"SFO";"8:53";"12:12";"8:49";"12:27"
2013-07-30 08:00:00;"UA";207;"N568UA";"EWR";"SFO";"8:40";"11:43";"9:35";"12:49"
2013-07-30 09:00:00;"UA";1281;"N77520";"EWR";"SFO";"9:40";"12:55";"9:38";"13:11"
2013-07-30 10:00:00;"DL";1765;"N722TW";"JFK";"SFO";"10:00";"13:19";"9:55";"13:21"
2013-07-30 10:00:00;"UA";642;"N554UA";"JFK";"SFO";"10:00";"13:07";"9:57";"13:15"
2013-07-30 10:00:00;"AA";179;"N324AA";"JFK";"SFO";"10:30";"13:45";"10:25";"13:43"
2013-07-30 10:00:00;"VX";187;"N530VA";"EWR";"SFO";"10:30";"13:45";"10:26";"13:41"
2013-07-30 10:00:00;"UA";1150;"N75435";"EWR";"SFO";"10:35";"13:46";"10:36";"13:27"
2013-07-30 11:00:00;"UA";1677;"N36469";"EWR";"SFO";"11:33";"14:51";"11:34";"14:37"
2013-07-30 12:00:00;"UA";580;"N518UA";"JFK";"SFO";"12:00";"15:07";"11:58";"15:18"
2013-07-30 10:00:00;"VX";23;"N629VA";"JFK";"SFO";"10:30";"13:50";"12:08";"15:34"
2013-07-30 12:00:00;"UA";1700;"N78448";"EWR";"SFO";"12:55";"16:06";"13:04";"16:03"
2013-07-30 07:00:00;"VX";11;"N840VA";"JFK";"SFO";"7:40";"10:55";"13:44";"16:49"
2013-07-30 13:00:00;"DL";1565;"N707TW";"JFK";"SFO";"13:59";"17:24";"14:19";"17:36"
2013-07-30 14:00:00;"UA";1593;"N78524";"EWR";"SFO";"14:30";"17:54";"14:24";"17:31"
2013-07-30 13:00:00;"UA";1070;"N68452";"EWR";"SFO";"13:23";"16:34";"14:29";"17:24"
2013-07-30 15:00:00;"UA";996;"N558UA";"EWR";"SFO";"15:19";"18:20";"15:15";"18:40"
2013-07-30 15:00:00;"UA";257;"N525UA";"JFK";"SFO";"15:40";"18:58";"15:37";"19:07"
2013-07-30 15:00:00;"AA";85;"N376AA";"JFK";"SFO";"15:30";"18:55";"15:54";"19:22"
2013-07-30 16:00:00;"UA";1556;"N11206";"EWR";"SFO";"16:09";"19:28";"16:06";"19:48"
2013-07-30 16:00:00;"DL";141;"N721TW";"JFK";"SFO";"16:00";"19:38";"16:17";"20:08"
2013-07-30 16:00:00;"UA";1284;"N39415";"EWR";"SFO";"16:59";"20:12";"17:02";"20:19"
2013-07-30 17:00:00;"UA";512;"N502UA";"JFK";"SFO";"17:10";"20:35";"17:07";"20:48"
2013-07-30 17:00:00;"UA";212;"N556UA";"EWR";"SFO";"17:55";"21:14";"17:59";"21:17"
2013-07-30 18:00:00;"UA";1141;"N75433";"EWR";"SFO";"18:22";"21:55";"18:32";"23:08"
2013-07-30 17:00:00;"AA";177;"N320AA";"JFK";"SFO";"17:55";"21:20";"19:44";"22:57"
2013-07-30 19:00:00;"UA";1481;"N12218";"EWR";"SFO";"19:30";"23:04";"19:46";"23:23"
2013-07-30 19:00:00;"DL";1465;"N709TW";"JFK";"SFO";"19:00";"22:40";"19:51";"23:11"
2013-07-30 18:00:00;"B6";415;"N646JB";"JFK";"SFO";"18:00";"21:30";"20:22";"23:38"
2013-07-30 18:00:00;"UA";389;"N560UA";"JFK";"SFO";"18:30";"21:55";"20:22";"23:36"
2013-07-30 20:00:00;"UA";1532;"N76515";"EWR";"SFO";"20:29";"23:40";"20:26";"23:52"
2013-07-30 18:00:00;"VX";29;"N628VA";"JFK";"SFO";"18:55";"22:15";"21:47";"1:36"
2013-07-30 17:00:00;"VX";193;"N528VA";"EWR";"SFO";"17:29";"20:55";"22:05";"1:22"
2013-07-31 06:00:00;"UA";303;"N518UA";"JFK";"SFO";"6:01";"9:15";"5:56";"9:13"
2013-07-31 05:00:00;"UA";1498;"N36247";"EWR";"SFO";"5:59";"9:02";"6:34";"9:56"
2013-07-31 07:00:00;"DL";269;"N722TW";"JFK";"SFO";"7:00";"10:16";"6:56";"10:26"
2013-07-31 07:00:00;"VX";183;"N630VA";"EWR";"SFO";"7:30";"10:45";"7:26";"10:31"
2013-07-31 07:00:00;"VX";11;"N635VA";"JFK";"SFO";"7:40";"10:55";"7:35";"10:44"
2013-07-31 07:00:00;"UA";1668;"N87507";"EWR";"SFO";"7:43";"11:03";"7:41";"11:10"
2013-07-31 07:00:00;"AA";59;"N329AA";"JFK";"SFO";"7:55";"11:15";"7:50";"10:52"
2013-07-31 08:00:00;"UA";397;"N557UA";"JFK";"SFO";"8:29";"11:43";"8:25";"11:43"
2013-07-31 08:00:00;"UA";207;"N577UA";"EWR";"SFO";"8:40";"11:43";"8:33";"12:04"
2013-07-31 08:00:00;"B6";15;"N536JB";"JFK";"SFO";"8:53";"12:12";"8:53";"12:09"
2013-07-31 09:00:00;"UA";1281;"N33284";"EWR";"SFO";"9:34";"12:49";"9:45";"13:46"
2013-07-31 10:00:00;"DL";1765;"N707TW";"JFK";"SFO";"10:00";"13:19";"10:21";"13:31"
2013-07-31 10:00:00;"UA";1150;"N34455";"EWR";"SFO";"10:28";"13:39";"10:40";"13:54"
2013-07-31 10:00:00;"UA";642;"N502UA";"JFK";"SFO";"10:00";"13:07";"11:02";"14:33"
2013-07-31 10:00:00;"VX";187;"N529VA";"EWR";"SFO";"10:30";"13:45";"11:28";"14:46"
2013-07-31 10:00:00;"VX";23;"N642VA";"JFK";"SFO";"10:30";"13:50";"11:48";"14:54"
2013-07-31 12:00:00;"UA";580;"N554UA";"JFK";"SFO";"12:00";"15:07";"11:56";"15:07"
2013-07-31 11:00:00;"UA";1201;"N75410";"EWR";"SFO";"11:33";"14:51";"12:32";"16:04"
2013-07-31 12:00:00;"UA";1700;"N38467";"EWR";"SFO";"12:55";"16:06";"12:55";"16:09"
2013-07-31 13:00:00;"UA";1593;"N75436";"EWR";"SFO";"13:25";"16:36";"13:27";"16:46"
2013-07-31 13:00:00;"DL";1565;"N711ZX";"JFK";"SFO";"13:59";"17:24";"13:55";"17:10"
2013-07-31 14:00:00;"UA";1146;"N79279";"EWR";"SFO";"14:30";"17:54";"14:28";"17:33"
2013-07-31 10:00:00;"AA";179;"N332AA";"JFK";"SFO";"10:30";"13:45";"15:23";"19:02"
2013-07-31 15:00:00;"UA";996;"N535UA";"EWR";"SFO";"15:19";"18:20";"15:31";"18:23"
2013-07-31 15:00:00;"AA";85;"N360AA";"JFK";"SFO";"15:30";"18:55";"15:34";"19:01"
2013-07-31 16:00:00;"DL";141;"N721TW";"JFK";"SFO";"16:00";"19:38";"15:55";"19:24"
2013-07-31 15:00:00;"UA";257;"N508UA";"JFK";"SFO";"15:40";"18:58";"16:00";"19:40"
2013-07-31 16:00:00;"VX";27;"N836VA";"JFK";"SFO";"16:30";"19:59";"16:31";"20:06"
2013-07-31 16:00:00;"UA";1284;"N37413";"EWR";"SFO";"16:59";"20:12";"16:57";"20:07"
2013-07-31 17:00:00;"VX";193;"N524VA";"EWR";"SFO";"17:29";"20:55";"17:25";"20:49"
2013-07-31 17:00:00;"DL";841;"N709TW";"JFK";"SFO";"17:30";"21:10";"17:26";"20:45"
2013-07-31 17:00:00;"UA";512;"N560UA";"JFK";"SFO";"17:10";"20:35";"17:32";"20:56"
2013-07-31 18:00:00;"B6";415;"N632JB";"JFK";"SFO";"18:00";"21:30";"17:57";"21:18"
2013-07-31 17:00:00;"UA";212;"N523UA";"EWR";"SFO";"17:55";"21:14";"18:17";"21:44"
2013-07-31 18:00:00;"UA";389;"N525UA";"JFK";"SFO";"18:30";"21:55";"18:32";"22:12"
2013-07-31 17:00:00;"AA";177;"N338AA";"JFK";"SFO";"17:55";"21:20";"18:41";"21:47"
2013-07-31 19:00:00;"DL";1465;"N713TW";"JFK";"SFO";"19:00";"22:40";"18:57";"22:58"
2013-07-31 18:00:00;"VX";29;"N625VA";"JFK";"SFO";"18:55";"22:15";"18:58";"22:25"
2013-07-31 19:00:00;"UA";1532;"N24212";"EWR";"SFO";"19:30";"23:04";"19:45";"23:20"
2013-07-31 16:00:00;"UA";1037;"N38454";"EWR";"SFO";"16:09";"19:28";"20:02";"23:29"
2013-07-31 20:00:00;"UA";299;"N534UA";"EWR";"SFO";"20:29";"23:33";"20:25";"23:58"
2013-07-31 18:00:00;"UA";1141;"N27421";"EWR";"SFO";"18:22";"21:55";"20:26";"23:51"
2013-07-31 20:00:00;"B6";915;"N656JB";"JFK";"SFO";"20:29";"23:59";"20:28";"23:50"
2013-08-01 05:00:00;"UA";1574;"N76517";"EWR";"SFO";"5:59";"9:02";"5:54";"9:09"
2013-08-01 06:00:00;"UA";303;"N505UA";"JFK";"SFO";"6:01";"9:15";"6:01";"9:16"
2013-08-01 07:00:00;"DL";269;"N717TW";"JFK";"SFO";"7:00";"10:16";"6:57";"10:16"
2013-08-01 07:00:00;"VX";183;"N836VA";"EWR";"SFO";"7:30";"10:45";"7:23";"10:40"
2013-08-01 07:00:00;"VX";11;"N638VA";"JFK";"SFO";"7:40";"10:55";"7:38";"11:11"
2013-08-01 07:00:00;"UA";1668;"N87527";"EWR";"SFO";"7:43";"11:03";"7:45";"11:17"
2013-08-01 07:00:00;"AA";59;"N323AA";"JFK";"SFO";"7:55";"11:15";"8:10";"11:20"
2013-08-01 08:00:00;"UA";397;"N502UA";"JFK";"SFO";"8:29";"11:43";"8:25";"11:56"
2013-08-01 08:00:00;"UA";207;"N593UA";"EWR";"SFO";"8:40";"11:43";"8:38";"12:30"
2013-08-01 08:00:00;"B6";15;"N712JB";"JFK";"SFO";"8:53";"12:12";"8:51";"12:27"
2013-08-01 10:00:00;"UA";642;"N555UA";"JFK";"SFO";"10:00";"13:07";"9:54";"13:27"
2013-08-01 10:00:00;"DL";1765;"N709TW";"JFK";"SFO";"10:00";"13:19";"9:57";"13:30"
2013-08-01 09:00:00;"UA";1281;"N33284";"EWR";"SFO";"9:34";"12:49";"10:05";"13:23"
2013-08-01 10:00:00;"AA";179;"N339AA";"JFK";"SFO";"10:30";"13:45";"10:23";"14:11"
2013-08-01 10:00:00;"UA";1150;"N37471";"EWR";"SFO";"10:28";"13:39";"10:26";"14:06"
2013-08-01 10:00:00;"VX";187;"N523VA";"EWR";"SFO";"10:30";"13:45";"10:28";"13:57"
2013-08-01 10:00:00;"VX";23;"N635VA";"JFK";"SFO";"10:30";"13:50";"10:32";"14:12"
2013-08-01 11:00:00;"UA";1677;"N38424";"EWR";"SFO";"11:29";"14:47";"11:23";"15:10"
2013-08-01 12:00:00;"UA";580;"N557UA";"JFK";"SFO";"12:00";"15:07";"11:50";"15:14"
2013-08-01 12:00:00;"UA";1700;"N75435";"EWR";"SFO";"12:55";"16:06";"13:08";"16:08"
2013-08-01 13:00:00;"DL";1565;"N722TW";"JFK";"SFO";"13:59";"17:24";"13:54";"17:24"
2013-08-01 14:00:00;"UA";1621;"N14230";"EWR";"SFO";"14:30";"17:54";"14:56";"18:04"
2013-08-01 15:00:00;"AA";85;"N378AA";"JFK";"SFO";"15:30";"18:55";"15:23";"18:43"
2013-08-01 15:00:00;"UA";375;"N518UA";"JFK";"SFO";"15:40";"18:58";"15:32";"19:02"
2013-08-01 15:00:00;"UA";996;"N538UA";"EWR";"SFO";"15:19";"18:20";"15:38";"18:54"
2013-08-01 16:00:00;"DL";141;"N711ZX";"JFK";"SFO";"16:00";"19:38";"16:04";"19:27"
2013-08-01 13:00:00;"UA";1593;"N78448";"EWR";"SFO";"13:25";"16:36";"16:24";"19:34"
2013-08-01 16:00:00;"VX";27;"N838VA";"JFK";"SFO";"16:30";"19:59";"16:29";"20:22"
2013-08-01 16:00:00;"UA";1037;"N73445";"EWR";"SFO";"16:09";"19:28";"17:10";"20:13"
2013-08-01 17:00:00;"UA";512;"N525UA";"JFK";"SFO";"17:10";"20:35";"17:25";"20:42"
2013-08-01 16:00:00;"UA";1284;"N37420";"EWR";"SFO";"16:59";"20:12";"17:26";"20:45"
2013-08-01 17:00:00;"DL";841;"N713TW";"JFK";"SFO";"17:30";"21:10";"17:28";"21:01"
2013-08-01 17:00:00;"AA";177;"N335AA";"JFK";"SFO";"17:55";"21:20";"17:55";"21:42"
2013-08-01 17:00:00;"UA";212;"N561UA";"EWR";"SFO";"17:55";"21:14";"18:52";"22:26"
2013-08-01 19:00:00;"DL";1465;"N705TW";"JFK";"SFO";"19:00";"22:40";"18:59";"22:53"
2013-08-01 17:00:00;"VX";193;"N630VA";"EWR";"SFO";"17:29";"20:55";"19:14";"22:47"
2013-08-01 18:00:00;"B6";415;"N633JB";"JFK";"SFO";"18:00";"21:30";"19:22";"22:45"
2013-08-01 18:00:00;"UA";389;"N508UA";"JFK";"SFO";"18:30";"21:55";"19:24";"23:14"
2013-08-01 19:00:00;"UA";1532;"N37287";"EWR";"SFO";"19:30";"23:04";"19:54";"23:18"
2013-08-01 18:00:00;"UA";1141;"N27421";"EWR";"SFO";"18:22";"21:55";"20:24";"23:44"
2013-08-01 18:00:00;"VX";29;"N634VA";"JFK";"SFO";"18:55";"22:15";"22:02";"2:11"
2013-08-02 05:00:00;"UA";1603;"N35260";"EWR";"SFO";"5:59";"9:02";"5:55";"9:13"
2013-08-02 06:00:00;"UA";303;"N557UA";"JFK";"SFO";"6:01";"9:15";"5:55";"9:39"
2013-08-02 07:00:00;"DL";269;"N711ZX";"JFK";"SFO";"7:00";"10:16";"6:57";"10:16"
2013-08-02 07:00:00;"VX";183;"N838VA";"EWR";"SFO";"7:30";"10:45";"7:23";"10:41"
2013-08-02 07:00:00;"UA";1668;"N77518";"EWR";"SFO";"7:43";"11:03";"7:35";"11:16"
2013-08-02 07:00:00;"AA";59;"N323AA";"JFK";"SFO";"7:55";"11:15";"7:54";"11:25"
2013-08-02 07:00:00;"VX";11;"N623VA";"JFK";"SFO";"7:40";"10:55";"8:11";"11:45"
2013-08-02 08:00:00;"UA";367;"N535UA";"EWR";"SFO";"8:40";"11:43";"8:46";"12:03"
2013-08-02 08:00:00;"UA";397;"N555UA";"JFK";"SFO";"8:29";"11:43";"8:57";"12:02"
2013-08-02 08:00:00;"B6";15;"N760JB";"JFK";"SFO";"8:53";"12:12";"9:27";"13:11"
2013-08-02 09:00:00;"UA";1281;"N38257";"EWR";"SFO";"9:34";"12:49";"9:33";"12:57"
2013-08-02 10:00:00;"DL";1765;"N704X";"JFK";"SFO";"10:00";"13:19";"9:59";"13:28"
2013-08-02 10:00:00;"AA";179;"N319AA";"JFK";"SFO";"10:30";"13:45";"10:28";"14:29"
2013-08-02 10:00:00;"VX";187;"N524VA";"EWR";"SFO";"10:30";"13:45";"10:30";"13:52"
2013-08-02 10:00:00;"UA";1150;"N39475";"EWR";"SFO";"10:28";"13:39";"10:32";"13:41"
2013-08-02 10:00:00;"VX";23;"N837VA";"JFK";"SFO";"10:30";"13:50";"10:42";"14:20"
2013-08-02 10:00:00;"UA";642;"N554UA";"JFK";"SFO";"10:00";"13:07";"11:13";"14:34"
2013-08-02 11:00:00;"UA";1684;"N73276";"EWR";"SFO";"11:33";"14:51";"11:31";"14:38"
2013-08-02 12:00:00;"UA";580;"N518UA";"JFK";"SFO";"12:00";"15:07";"12:05";"15:24"
2013-08-02 12:00:00;"UA";1700;"N75432";"EWR";"SFO";"12:55";"16:06";"12:54";"16:11"
2013-08-02 13:00:00;"UA";1556;"N53442";"EWR";"SFO";"13:47";"16:58";"13:44";"16:40"
2013-08-02 13:00:00;"DL";1565;"N717TW";"JFK";"SFO";"13:59";"17:24";"14:06";"17:28"
2013-08-02 14:00:00;"UA";1593;"N26208";"EWR";"SFO";"14:30";"17:54";"14:43";"17:56"
2013-08-02 15:00:00;"UA";996;"N564UA";"EWR";"SFO";"15:19";"18:20";"15:30";"18:45"
2013-08-02 15:00:00;"AA";85;"N342AA";"JFK";"SFO";"15:30";"18:55";"15:39";"19:23"
2013-08-02 15:00:00;"UA";257;"N505UA";"JFK";"SFO";"15:40";"18:58";"15:57";"19:33"
2013-08-02 16:00:00;"DL";141;"N722TW";"JFK";"SFO";"16:00";"19:38";"16:07";"19:55"
2013-08-02 16:00:00;"UA";207;"N558UA";"EWR";"SFO";"16:11";"19:24";"16:18";"19:33"
2013-08-02 16:00:00;"VX";27;"N630VA";"JFK";"SFO";"16:30";"19:59";"16:24";"20:13"
2013-08-02 16:00:00;"UA";1284;"N45440";"EWR";"SFO";"16:59";"20:12";"16:59";"20:23"
2013-08-02 17:00:00;"UA";769;"N525UA";"JFK";"SFO";"17:10";"20:35";"17:13";"20:41"
2013-08-02 17:00:00;"DL";841;"N705TW";"JFK";"SFO";"17:30";"21:10";"17:26";"21:06"
2013-08-02 17:00:00;"VX";193;"N642VA";"EWR";"SFO";"17:29";"20:55";"17:26";"20:34"
2013-08-02 17:00:00;"AA";177;"N329AA";"JFK";"SFO";"17:55";"21:20";"17:48";"21:35"
2013-08-02 18:00:00;"B6";415;"N789JB";"JFK";"SFO";"18:00";"21:30";"18:00";"21:49"
2013-08-02 18:00:00;"UA";212;"N537UA";"EWR";"SFO";"18:00";"21:19";"18:10";"21:21"
2013-08-02 18:00:00;"UA";1141;"N27421";"EWR";"SFO";"18:22";"21:55";"18:23";"21:45"
2013-08-02 18:00:00;"UA";389;"N508UA";"JFK";"SFO";"18:30";"21:55";"18:28";"22:34"
2013-08-02 18:00:00;"VX";29;"N634VA";"JFK";"SFO";"18:55";"22:15";"18:47";"22:30"
2013-08-02 19:00:00;"DL";1465;"N727TW";"JFK";"SFO";"19:00";"22:40";"18:55";"23:01"
2013-08-02 19:00:00;"UA";1481;"N73256";"EWR";"SFO";"19:30";"23:04";"20:24";"23:35"
2013-08-02 20:00:00;"B6";915;"N605JB";"JFK";"SFO";"20:29";"23:59";"20:25";"23:32"
2013-08-03 06:00:00;"UA";303;"N502UA";"JFK";"SFO";"6:00";"9:14";"5:52";"9:42"
2013-08-03 06:00:00;"UA";1673;"N37255";"EWR";"SFO";"6:00";"9:00";"5:59";"9:40"
2013-08-03 07:00:00;"DL";269;"N718TW";"JFK";"SFO";"7:00";"10:15";"7:27";"10:50"
2013-08-03 07:00:00;"VX";183;"N841VA";"EWR";"SFO";"7:30";"10:45";"7:28";"10:54"
2013-08-03 07:00:00;"VX";11;"N845VA";"JFK";"SFO";"7:40";"10:55";"7:35";"10:59"
2013-08-03 07:00:00;"AA";59;"N335AA";"JFK";"SFO";"7:55";"11:15";"7:55";"11:08"
2013-08-03 08:00:00;"UA";397;"N555UA";"JFK";"SFO";"8:25";"11:39";"8:21";"11:29"
2013-08-03 08:00:00;"B6";15;"N590JB";"JFK";"SFO";"8:53";"12:12";"8:48";"12:05"
2013-08-03 10:00:00;"UA";580;"N560UA";"JFK";"SFO";"10:00";"13:07";"9:54";"13:27"
2013-08-03 10:00:00;"VX";187;"N527VA";"EWR";"SFO";"10:30";"13:45";"10:24";"13:38"
2013-08-03 10:00:00;"VX";23;"N637VA";"JFK";"SFO";"10:30";"13:50";"10:24";"13:51"
2013-08-03 10:00:00;"AA";179;"N328AA";"JFK";"SFO";"10:30";"13:45";"10:28";"13:58"
2013-08-03 08:00:00;"UA";694;"N538UA";"EWR";"SFO";"8:49";"11:54";"10:34";"13:45"
2013-08-03 11:00:00;"DL";1765;"N705TW";"JFK";"SFO";"11:00";"14:10";"10:55";"14:13"
2013-08-03 10:00:00;"UA";317;"N526UA";"EWR";"SFO";"10:15";"13:15";"11:05";"14:22"
2013-08-03 11:00:00;"UA";1281;"N16709";"EWR";"SFO";"11:30";"14:46";"11:31";"14:44"
2013-08-03 12:00:00;"UA";1677;"N37420";"EWR";"SFO";"12:55";"16:05";"12:55";"16:14"
2013-08-03 15:00:00;"UA";1143;"N15712";"EWR";"SFO";"15:05";"18:30";"15:16";"18:24"
2013-08-03 15:00:00;"AA";85;"N350AA";"JFK";"SFO";"15:30";"18:55";"15:28";"19:08"
2013-08-03 15:00:00;"UA";257;"N596UA";"JFK";"SFO";"15:35";"18:53";"15:36";"19:45"
2013-08-03 16:00:00;"DL";141;"N717TW";"JFK";"SFO";"16:00";"19:35";"15:56";"19:46"
2013-08-03 16:00:00;"UA";421;"N507UA";"EWR";"SFO";"16:00";"19:13";"16:00";"19:13"
2013-08-03 16:00:00;"VX";27;"N852VA";"JFK";"SFO";"16:30";"19:59";"16:21";"20:02"
2013-08-03 16:00:00;"UA";996;"N834UA";"EWR";"SFO";"16:58";"20:16";"17:08";"20:44"
2013-08-03 17:00:00;"UA";387;"N505UA";"JFK";"SFO";"17:15";"20:40";"17:15";"20:57"
2013-08-03 17:00:00;"VX";193;"N524VA";"EWR";"SFO";"17:29";"20:55";"17:21";"20:37"
2013-08-03 17:00:00;"AA";177;"N338AA";"JFK";"SFO";"17:55";"21:20";"17:49";"21:04"
2013-08-03 18:00:00;"UA";212;"N840UA";"EWR";"SFO";"18:29";"21:55";"18:37";"21:51"
2013-08-03 18:00:00;"VX";29;"N835VA";"JFK";"SFO";"18:55";"22:15";"18:45";"22:08"
2013-08-03 18:00:00;"B6";415;"N523JB";"JFK";"SFO";"18:00";"21:30";"18:57";"22:22"
2013-08-03 19:00:00;"DL";1465;"N711ZX";"JFK";"SFO";"19:00";"22:40";"18:57";"22:50"
2013-08-03 19:00:00;"UA";551;"N825UA";"EWR";"SFO";"19:30";"22:57";"19:36";"23:14"
2013-08-04 07:00:00;"DL";269;"N717TW";"JFK";"SFO";"7:00";"10:16";"6:57";"10:28"
2013-08-04 07:00:00;"VX";183;"N845VA";"EWR";"SFO";"7:30";"10:45";"7:16";"10:20"
2013-08-04 07:00:00;"UA";421;"N818UA";"EWR";"SFO";"7:41";"11:01";"7:37";"11:03"
2013-08-04 07:00:00;"VX";11;"N841VA";"JFK";"SFO";"7:40";"10:55";"7:38";"10:55"
2013-08-04 07:00:00;"AA";59;"N323AA";"JFK";"SFO";"7:55";"11:15";"7:57";"11:35"
2013-08-04 08:00:00;"UA";397;"N589UA";"JFK";"SFO";"8:25";"11:39";"8:20";"11:42"
2013-08-04 08:00:00;"UA";1677;"N38451";"EWR";"SFO";"8:39";"12:04";"8:42";"11:59"
2013-08-04 08:00:00;"B6";15;"N763JB";"JFK";"SFO";"8:53";"12:12";"8:48";"12:08"
2013-08-04 10:00:00;"DL";1765;"N712TW";"JFK";"SFO";"10:00";"13:19";"10:03";"13:36"
2013-08-04 10:00:00;"UA";1403;"N37273";"EWR";"SFO";"10:10";"13:19";"10:04";"13:37"
2013-08-04 10:00:00;"UA";642;"N555UA";"JFK";"SFO";"10:00";"13:07";"10:43";"14:17"
2013-08-04 10:00:00;"VX";23;"N855VA";"JFK";"SFO";"10:30";"13:50";"11:24";"15:05"
2013-08-04 10:00:00;"AA";179;"N339AA";"JFK";"SFO";"10:30";"13:45";"11:26";"15:26"
2013-08-04 10:00:00;"VX";187;"N529VA";"EWR";"SFO";"10:30";"13:45";"11:26";"15:09"
2013-08-04 11:00:00;"UA";450;"N825UA";"EWR";"SFO";"11:50";"15:02";"11:51";"14:49"
2013-08-04 12:00:00;"UA";580;"N554UA";"JFK";"SFO";"12:08";"15:15";"12:26";"15:24"
2013-08-04 13:00:00;"DL";1565;"N718TW";"JFK";"SFO";"13:59";"17:24";"13:58";"17:29"
2013-08-04 14:00:00;"UA";1062;"N35260";"EWR";"SFO";"14:39";"17:53";"14:47";"18:00"
2013-08-04 15:00:00;"UA";1621;"N39423";"EWR";"SFO";"15:25";"18:23";"15:27";"18:33"
2013-08-04 15:00:00;"UA";257;"N518UA";"JFK";"SFO";"15:40";"18:58";"15:40";"18:58"
